|Query ID|Prediction
5425|4163|6
5426|8177|6
5427|471|1
5428|2526|14
5429|2015|19
5430|10841|9
5431|5121|4
5432|3006|9
5433|1991|0
5434|6522|2
5435|10243|18
5436|7547|17
5437|11295|10
5438|7813|16
5439|9464|0
5440|612|13
5441|8652|15
5442|249|10
5443|5992|12
5444|10038|17
5445|2295|0
5446|9889|2
5447|3854|17
5448|8036|6
5449|6668|4
5450|10654|0
5451|1225|0
5452|5565|14
5453|10647|10
5454|1364|14
5455|5701|12
5456|5750|12
5457|1997|13
5458|9265|15
5459|8575|16
5460|9264|9
5461|8152|12
5462|6891|3
5463|7935|5
5464|353|2
5465|701|1
5466|2078|3
5467|647|17
5468|10771|3
5469|625|1
5470|638|12
5471|7795|6
5472|3278|9
5473|2476|4
5474|338|2
5475|5482|1
5476|4326|16
5477|9787|17
5478|6704|1
5479|8756|0
5480|3799|7
5481|3067|1
5482|2869|1
5483|1027|12
5484|6140|0
5485|9742|15
5486|11261|0
5487|4337|7
5488|10566|0
5489|10641|17
5490|7870|9
5491|5751|1
5492|1067|9
5493|11249|0
5494|2409|4
5495|2616|5
5496|7434|6
5497|1125|9
5498|1157|0
5499|1517|3
5500|8853|10
5501|4610|1
5502|11008|18
5503|4827|4
5504|10981|10
5505|7176|2
5506|4038|3
5507|4158|8
5508|6881|8
5509|5284|13
5510|2129|12
5511|9361|6
5512|688|3
5513|5686|3
5514|7761|19
5515|3626|17
5516|3266|13
5517|5635|4
5518|10697|4
5519|10852|15
5520|3437|0
5521|9457|14
5522|3484|2
5523|8373|13
5524|8201|6
5525|9804|5
5526|584|8
5527|6042|9
5528|779|3
5529|8179|7
5530|5241|2
5531|11201|3
5532|9663|2
5533|8526|3
5534|914|12
5535|6648|0
5536|9123|13
5537|7417|19
5538|9071|14
5539|3094|14
5540|173|12
5541|3|13
5542|10108|19
5543|3412|18
5544|874|7
5545|3863|12
5546|9426|19
5547|8635|2
5548|6025|15
5549|2646|2
5550|2194|17
5551|2918|13
5552|2811|4
5553|8664|0
5554|2148|10
5555|9558|0
5556|7942|13
5557|7023|12
5558|8240|11
5559|7548|13
5560|7156|11
5561|9245|2
5562|6079|19
5563|596|18
5564|3248|8
5565|1974|2
5566|4204|16
5567|1358|3
5568|5166|14
5569|10161|6
5570|9028|9
5571|9672|16
5572|2381|19
5573|11404|19
5574|11634|7
5575|496|2
5576|11234|9
5577|6371|19
5578|5484|19
5579|6460|8
5580|50|9
5581|3583|3
5582|4553|9
5583|1656|16
5584|4721|4
5585|4026|6
5586|6357|14
5587|891|9
5588|9135|11
5589|8939|16
5590|7554|17
5591|4559|4
5592|301|7
5593|1905|6
5594|8798|7
5595|5808|16
5596|9191|2
5597|8608|0
5598|4346|16
5599|5534|14
5600|9375|7
5601|6278|13
5602|4675|0
5603|8973|16
5604|8673|17
5605|11102|9
5606|8351|12
5607|10706|16
5608|1288|12
5609|11302|18
5610|2217|10
5611|7902|10
5612|1352|4
5613|2073|13
5614|6088|10
5615|5869|7
5616|11571|6
5617|1361|14
5618|3288|10
5619|7041|8
5620|989|19
5621|2253|18
5622|844|5
5623|9378|14
5624|8170|17
5625|4073|7
5626|5017|0
5627|5945|15
5628|309|1
5629|6656|16
5630|6842|0
5631|4183|11
5632|936|3
5633|5624|13
5634|990|11
5635|4041|16
5636|2446|18
5637|6509|13
5638|2241|18
5639|4286|16
5640|10642|2
5641|365|3
5642|9146|8
5643|3367|14
5644|7579|14
5645|2875|13
5646|2368|0
5647|2899|11
5648|2196|13
5649|9720|17
5650|3948|5
5651|5736|5
5652|5572|12
5653|3432|3
5654|4740|16
5655|1681|19
5656|3460|11
5657|3265|3
5658|7183|15
5659|4264|12
5660|7891|11
5661|4497|2
5662|9058|8
5663|576|3
5664|5480|2
5665|6314|9
5666|2585|0
5667|11398|3
5668|6837|6
5669|1284|14
5670|4434|12
5671|368|18
5672|340|14
5673|6973|7
5674|3240|3
5675|4652|7
5676|2180|17
5677|2514|2
5678|4355|4
5679|4184|4
5680|9622|9
5681|6144|14
5682|5675|3
5683|11671|13
5684|6048|15
5685|464|14
5686|2237|7
5687|503|19
5688|3649|5
5689|1470|17
5690|8040|12
5691|2113|19
5692|5778|5
5693|1302|15
5694|9852|10
5695|5523|9
5696|311|14
5697|9093|16
5698|6389|1
5699|6667|7
5700|70|9
5701|8194|17
5702|2857|11
5703|7314|7
5704|2872|8
5705|4210|0
5706|877|4
5707|2346|3
5708|10011|18
5709|3903|8
5710|5758|16
5711|9293|17
5712|4256|19
5713|9187|7
5714|3340|2
5715|10131|12
5716|2014|17
5717|5130|17
5718|9300|11
5719|3375|2
5720|437|10
5721|8384|16
5722|10433|7
5723|1618|18
5724|4239|2
5725|4701|16
5726|2103|3
5727|9388|1
5728|6686|13
5729|10751|6
5730|168|7
5731|9072|4
5732|9916|4
5733|1519|17
5734|485|13
5735|9240|8
5736|214|3
5737|2547|13
5738|5080|9
5739|7368|0
5740|7643|17
5741|461|8
5742|4705|2
5743|8992|2
5744|5165|15
5745|5923|13
5746|161|4
5747|9516|4
5748|7855|2
5749|6297|10
5750|9895|14
5751|2293|7
5752|749|16
5753|10132|13
5754|5346|2
5755|541|3
5756|8981|16
5757|2681|17
5758|6590|14
5759|3112|3
5760|5397|17
5761|10266|4
5762|3247|12
5763|8568|11
5764|4865|17
5765|3452|8
5766|4566|1
5767|8593|13
5768|8762|13
5769|5094|17
5770|12007|11
5771|3801|14
5772|9639|5
5773|1624|11
5774|9603|17
5775|1045|3
5776|4118|19
5777|10622|16
5778|6284|16
5779|2659|15
5780|8434|11
5781|7400|15
5782|8281|3
5783|2005|5
5784|7418|3
5785|1634|14
5786|5158|15
5787|5229|2
5788|6697|15
5789|3833|5
5790|5564|7
5791|6811|12
5792|7131|7
5793|6964|11
5794|3686|3
5795|4048|14
5796|7245|3
5797|5238|18
5798|10952|6
5799|2371|5
5800|4101|19
5801|3283|15
5802|6272|6
5803|4767|8
5804|1422|6
5805|8812|17
5806|4891|4
5807|6451|7
5808|5544|7
5809|1020|15
5810|2252|14
5811|6313|14
5812|10476|17
5813|1460|18
5814|7873|2
5815|1782|5
5816|6589|4
5817|968|1
5818|7884|14
5819|2650|0
5820|10311|9
5821|7175|13
5822|554|2
5823|2422|9
5824|6162|2
5825|7868|7
5826|508|9
5827|3630|0
5828|9273|7
5829|2294|16
5830|5653|14
5831|4650|13
5832|11036|17
5833|10894|8
5834|11466|18
5835|1484|13
5836|3942|18
5837|4125|1
5838|1764|14
5839|3633|17
5840|10662|4
5841|2329|0
5842|6001|0
5843|2008|1
5844|5072|11
5845|5947|5
5846|9105|8
5847|10604|10
5848|2181|16
5849|4014|12
5850|515|12
5851|6792|17
5852|10587|3
5853|6468|12
5854|5273|2
5855|10065|18
5856|1410|18
5857|8796|4
5858|2902|5
5859|8531|2
5860|10875|11
5861|9414|15
5862|9612|0
5863|8350|9
5864|4874|15
5865|5659|15
5866|11316|13
5867|10441|3
5868|7575|1
5869|7188|18
5870|3624|1
5871|9211|1
5872|11235|3
5873|4976|13
5874|1685|17
5875|7126|19
5876|1205|3
5877|3232|2
5878|7186|16
5879|6894|14
5880|10289|1
5881|3264|7
5882|10191|4
5883|7218|5
5884|8868|11
5885|1701|18
5886|5784|17
5887|9539|11
5888|4142|13
5889|8828|13
5890|5682|4
5891|149|14
5892|3582|12
5893|5160|17
5894|2503|5
5895|776|14
5896|3892|2
5897|95|2
5898|6047|6
5899|4335|4
5900|11271|17
5901|132|15
5902|6404|10
5903|593|7
5904|2117|7
5905|3309|6
5906|3080|10
5907|4003|6
5908|3075|16
5909|326|17
5910|7714|2
5911|757|19
5912|9755|11
5913|5636|9
5914|1923|8
5915|1776|19
5916|5138|7
5917|3277|2
5918|4482|7
5919|1527|17
5920|5633|4
5921|9798|16
5922|10941|10
5923|526|13
5924|5213|0
5925|5962|4
5926|11268|15
5927|9533|11
5928|3758|17
5929|6143|14
5930|45|11
5931|5507|7
5932|9009|2
5933|9368|10
5934|7209|13
5935|4856|16
5936|3072|8
5937|4419|18
5938|11853|19
5939|7005|14
5940|7615|14
5941|2306|2
5942|9530|13
5943|10733|16
5944|5862|5
5945|3810|4
5946|7932|11
5947|8598|5
5948|3940|9
5949|251|4
5950|9994|16
5951|11785|8
5952|5108|10
5953|3872|6
5954|8299|19
5955|6534|0
5956|4660|4
5957|1083|9
5958|10265|17
5959|5578|9
5960|1899|16
5961|7403|6
5962|6408|18
5963|7353|5
5964|4005|17
5965|11679|12
5966|2532|2
5967|4435|9
5968|7475|9
5969|9236|4
5970|860|4
5971|85|19
5972|10331|7
5973|2407|4
5974|4285|17
5975|7966|9
5976|1531|16
5977|5731|2
5978|9553|17
5979|873|12
5980|984|3
5981|7281|18
5982|671|19
5983|4113|3
5984|4502|0
5985|11624|13
5986|3909|16
5987|819|1
5988|2891|7
5989|4328|15
5990|4892|14
5991|5830|17
5992|7651|17
5993|982|9
5994|9179|17
5995|9576|16
5996|4144|10
5997|978|17
5998|3363|9
5999|1664|12
6000|10726|17
6001|8978|13
6002|5096|0
6003|5195|6
6004|9799|13
6005|6049|7
6006|9238|3
6007|3822|6
6008|609|17
6009|4627|17
6010|4918|16
6011|7268|19
6012|10648|14
6013|3016|15
6014|4148|11
6015|5333|12
6016|10596|2
6017|3796|1
6018|7184|17
6019|9379|3
6020|6455|9
6021|8938|16
6022|7416|15
6023|8829|14
6024|4853|15
6025|2277|0
6026|12381|18
6027|8595|3
6028|10423|19
6029|9892|2
6030|1579|19
6031|4205|9
6032|3776|0
6033|11553|18
6034|6354|10
6035|7847|0
6036|5256|9
6037|6658|17
6038|9986|16
6039|4174|2
6040|5497|10
6041|7262|18
6042|4197|14
6043|1078|0
6044|4487|3
6045|8016|13
6046|5389|12
6047|11222|16
6048|10286|9
6049|6382|7
6050|9920|1
6051|1591|5
6052|2992|4
6053|10025|15
6054|10099|11
6055|3771|14
6056|8093|1
6057|1847|0
6058|560|17
6059|9497|9
6060|133|4
6061|3219|18
6062|6527|14
6063|9697|3
6064|4371|3
6065|8063|18
6066|1295|9
6067|9255|9
6068|3716|2
6069|7770|13
6070|2278|1
6071|11023|6
6072|2211|16
6073|4300|3
6074|5061|7
6075|8944|18
6076|11204|16
6077|11307|14
6078|332|18
6079|8980|14
6080|4548|16
6081|729|7
6082|4694|0
6083|12318|11
6084|5401|13
6085|3685|17
6086|11777|0
6087|10112|17
6088|10366|12
6089|8243|16
6090|7910|18
6091|11256|1
6092|659|9
6093|9894|3
6094|8035|4
6095|507|4
6096|3346|7
6097|7765|16
6098|9101|9
6099|4271|11
6100|436|12
6101|6959|0
6102|5761|2
6103|6355|7
6104|6809|10
6105|4453|16
6106|3316|9
6107|2797|11
6108|8901|16
6109|7468|5
6110|10278|6
6111|2584|9
6112|6541|15
6113|7037|6
6114|1789|19
6115|1516|12
6116|6011|14
6117|5251|9
6118|7931|0
6119|2168|17
6120|1224|4
6121|7113|13
6122|4628|12
6123|530|6
6124|10386|15
6125|781|12
6126|6801|1
6127|4798|14
6128|7413|9
6129|9321|4
6130|2972|3
6131|7698|3
6132|5973|1
6133|10700|4
6134|7174|9
6135|6702|7
6136|10114|3
6137|11690|0
6138|2548|11
6139|6716|13
6140|9119|10
6141|10250|2
6142|7012|2
6143|5890|15
6144|8532|10
6145|1187|14
6146|6328|7
6147|5225|16
6148|4361|12
6149|2912|13
6150|5354|16
6151|6375|17
6152|7897|1
6153|10794|16
6154|1298|0
6155|960|6
6156|7971|6
6157|3984|10
6158|9252|8
6159|9259|13
6160|4777|14
6161|6996|1
6162|5576|2
6163|6434|0
6164|11711|13
6165|4146|15
6166|4424|11
6167|8254|9
6168|10858|10
6169|7411|16
6170|2941|15
6171|8305|17
6172|11004|9
6173|2062|4
6174|6576|3
6175|4493|2
6176|5319|14
6177|9665|17
6178|6432|15
6179|7498|16
6180|995|5
6181|3199|13
6182|5518|13
6183|11009|6
6184|9437|13
6185|2474|9
6186|7950|0
6187|7047|17
6188|5240|18
6189|2042|14
6190|6450|4
6191|5932|9
6192|2805|2
6193|1700|16
6194|2351|5
6195|4673|17
6196|11220|3
6197|1622|9
6198|11252|1
6199|5446|17
6200|10469|14
6201|5935|17
6202|4915|3
6203|3473|14
6204|3569|4
6205|6119|13
6206|12052|1
6207|4523|17
6208|3536|15
6209|4877|17
6210|6329|3
6211|9192|5
6212|1763|10
6213|9151|16
6214|1797|6
6215|9593|3
6216|11050|13
6217|1832|16
6218|11935|11
6219|1136|13
6220|10696|3
6221|7274|7
6222|6608|17
6223|1942|12
6224|6337|11
6225|2787|3
6226|3814|17
6227|8713|0
6228|10970|2
6229|7296|2
6230|6359|4
6231|6172|3
6232|3972|14
6233|3311|6
6234|77|9
6235|3170|19
6236|4338|14
6237|7820|6
6238|4746|13
6239|10672|17
6240|4552|9
6241|5441|9
6242|4727|3
6243|10806|3
6244|3092|7
6245|8451|1
6246|10486|3
6247|2876|4
6248|11430|0
6249|2961|1
6250|5818|16
6251|9941|10
6252|469|12
6253|291|10
6254|3573|17
6255|8904|2
6256|4292|4
6257|10954|12
6258|7350|15
6259|2223|14
6260|754|14
6261|8714|11
6262|7775|3
6263|10163|16
6264|1091|10
6265|3008|12
6266|9308|17
6267|6334|14
6268|5540|3
6269|11378|10
6270|266|7
6271|3947|10
6272|10540|17
6273|9319|15
6274|2993|2
6275|3782|17
6276|2776|3
6277|6410|19
6278|5407|19
6279|10626|19
6280|1510|3
6281|4105|14
6282|11882|19
6283|9549|18
6284|2994|13
6285|3985|17
6286|1151|16
6287|2082|13
6288|825|7
6289|5082|12
6290|8745|16
6291|5460|7
6292|6879|17
6293|2845|19
6294|3593|16
6295|3307|14
6296|4209|15
6297|5386|14
6298|3106|0
6299|9246|9
6300|10922|2
6301|2469|15
6302|2321|5
6303|8258|13
6304|9698|7
6305|12217|18
6306|4059|10
6307|1802|5
6308|587|17
6309|11289|2
6310|9625|2
6311|2370|17
6312|1753|17
6313|10125|0
6314|8013|9
6315|5079|18
6316|1492|18
6317|7881|3
6318|4813|2
6319|606|16
6320|6817|19
6321|7338|5
6322|1263|14
6323|9122|10
6324|5185|9
6325|6711|0
6326|10940|4
6327|1034|8
6328|4129|5
6329|7568|15
6330|9905|19
6331|4850|6
6332|1820|13
6333|11313|14
6334|6595|15
6335|3755|9
6336|7715|2
6337|1894|12
6338|428|3
6339|10332|13
6340|202|17
6341|883|15
6342|2383|7
6343|6227|1
6344|806|2
6345|12059|12
6346|652|19
6347|629|13
6348|2573|13
6349|3559|17
6350|9420|15
6351|7151|5
6352|9049|8
6353|2678|9
6354|9942|15
6355|7700|8
6356|6680|10
6357|7045|14
6358|9993|10
6359|10775|3
6360|538|16
6361|1156|3
6362|8581|12
6363|1433|19
6364|5104|1
6365|570|10
6366|8073|3
6367|8132|7
6368|19|9
6369|11333|8
6370|341|14
6371|8483|9
6372|7120|2
6373|5713|9
6374|9512|16
6375|561|9
6376|11876|18
6377|2775|12
6378|8463|2
6379|6770|13
6380|2233|11
6381|4532|12
6382|3609|7
6383|1932|15
6384|5353|19
6385|5845|10
6386|11706|11
6387|4053|18
6388|1186|2
6389|3821|5
6390|8957|17
6391|9065|1
6392|217|4
6393|9514|2
6394|615|9
6395|10150|9
6396|11680|11
6397|9260|1
6398|4761|6
6399|5651|15
6400|6332|14
6401|8523|14
6402|4833|14
6403|2809|19
6404|8127|15
6405|5985|16
6406|9466|6
6407|9486|17
6408|4331|7
6409|3093|16
6410|6276|1
6411|1296|3
6412|7563|0
6413|5324|14
6414|2340|15
6415|7876|19
6416|2519|8
6417|568|8
6418|8402|3
6419|4735|2
6420|6551|12
6421|10305|14
6422|7692|0
6423|1409|17
6424|5037|16
6425|3540|2
6426|10422|0
6427|2435|10
6428|9706|16
6429|4257|4
6430|2645|7
6431|49|17
6432|1458|1
6433|3449|9
6434|2263|7
6435|11320|15
6436|2197|14
6437|7231|13
6438|5471|7
6439|2614|5
6440|4220|10
6441|8891|13
6442|5889|18
6443|5179|8
6444|6622|12
6445|3579|8
6446|4171|7
6447|9842|13
6448|5226|3
6449|9970|6
6450|5978|14
6451|5687|14
6452|12667|11
6453|12030|19
6454|9331|8
6455|9144|2
6456|4281|4
6457|1550|17
6458|1197|14
6459|1683|9
6460|7993|16
6461|9879|13
6462|10389|19
6463|2366|11
6464|11722|18
6465|2925|7
6466|9128|17
6467|4692|0
6468|1177|7
6469|1798|7
6470|12095|8
6471|1294|6
6472|1252|17
6473|10414|5
6474|4472|0
6475|5260|11
6476|760|3
6477|35|6
6478|3955|19
6479|12290|11
6480|8431|9
6481|1465|8
6482|9956|17
6483|2039|17
6484|3563|19
6485|10529|19
6486|7677|1
6487|7448|3
6488|7634|9
6489|11395|16
6490|9953|17
6491|8862|6
6492|11192|1
6493|1939|19
6494|7836|2
6495|10076|7
6496|8506|8
6497|7992|14
6498|7129|19
6499|4187|10
6500|6884|1
6501|4530|0
6502|6621|3
6503|9194|13
6504|6769|0
6505|339|14
6506|9721|2
6507|1532|19
6508|2327|2
6509|3273|15
6510|7725|13
6511|2362|0
6512|7631|0
6513|658|3
6514|5521|5
6515|2004|2
6516|10567|19
6517|7776|7
6518|4674|16
6519|5519|5
6520|1520|13
6521|7800|13
6522|10077|6
6523|2916|1
6524|11514|9
6525|12847|11
6526|9750|15
6527|539|3
6528|4697|5
6529|6797|9
6530|9864|1
6531|7938|16
6532|7050|2
6533|1216|2
6534|2807|3
6535|7985|17
6536|4602|14
6537|8030|5
6538|30|10
6539|10344|2
6540|4396|5
6541|4719|16
6542|9369|12
6543|9476|19
6544|9887|5
6545|4153|15
6546|8019|4
6547|5169|14
6548|3995|14
6549|617|4
6550|9670|2
6551|4912|8
6552|10572|16
6553|8342|14
6554|5373|10
6555|2494|3
6556|9384|17
6557|7289|7
6558|8844|4
6559|7049|5
6560|5193|0
6561|7894|14
6562|4039|4
6563|2201|3
6564|5753|13
6565|536|9
6566|1238|5
6567|9362|9
6568|10214|1
6569|94|13
6570|9247|18
6571|4499|9
6572|1770|12
6573|3987|18
6574|7918|14
6575|5674|9
6576|231|0
6577|3843|17
6578|1073|10
6579|8545|16
6580|9863|9
6581|4584|6
6582|10546|2
6583|11318|10
6584|2740|4
6585|10554|14
6586|3677|17
6587|4414|13
6588|1432|0
6589|8919|3
6590|9589|1
6591|10709|16
6592|727|9
6593|6919|0
6594|9178|17
6595|4443|16
6596|2094|17
6597|953|5
6598|1155|16
6599|5773|8
6600|868|13
6601|7518|13
6602|9796|16
6603|2607|10
6604|11578|12
6605|10659|9
6606|10147|0
6607|1946|7
6608|9761|3
6609|5831|6
6610|4608|12
6611|12594|11
6612|3844|1
6613|1833|3
6614|5171|11
6615|2235|2
6616|2048|11
6617|8290|8
6618|6316|11
6619|3830|14
6620|11227|12
6621|7934|6
6622|11433|13
6623|9565|18
6624|8083|2
6625|3254|5
6626|5254|14
6627|6923|17
6628|3539|14
6629|3973|0
6630|9919|17
6631|11224|19
6632|8114|17
6633|1376|15
6634|11415|0
6635|3902|5
6636|5466|6
6637|5084|5
6638|8658|16
6639|6366|0
6640|4194|3
6641|4378|17
6642|8878|18
6643|818|8
6644|5804|13
6645|5200|9
6646|2831|8
6647|562|0
6648|1649|7
6649|1871|16
6650|314|17
6651|8343|0
6652|8997|5
6653|11981|8
6654|6550|15
6655|7154|16
6656|4206|13
6657|2590|15
6658|9357|9
6659|2447|1
6660|11377|16
6661|2343|18
6662|1416|15
6663|8168|12
6664|2635|0
6665|1707|8
6666|4637|2
6667|5508|7
6668|8514|16
6669|8678|10
6670|6669|9
6671|3039|4
6672|2033|18
6673|5013|12
6674|6295|17
6675|6687|19
6676|8345|17
6677|3238|19
6678|10399|6
6679|2001|4
6680|1370|7
6681|3221|13
6682|10245|0
6683|4904|4
6684|11148|8
6685|3440|18
6686|1986|19
6687|25|5
6688|4130|9
6689|10606|16
6690|6489|4
6691|4391|8
6692|1925|2
6693|5711|9
6694|3883|5
6695|2847|4
6696|687|0
6697|9035|6
6698|4851|14
6699|396|14
6700|9859|19
6701|3108|16
6702|10301|18
6703|3978|7
6704|1103|15
6705|597|9
6706|6820|7
6707|10060|18
6708|1648|4
6709|8580|3
6710|833|16
6711|4221|2
6712|2126|3
6713|5298|16
6714|6045|10
6715|2353|19
6716|9712|14
6717|11184|16
6718|7010|0
6719|7571|11
6720|6243|14
6721|7088|10
6722|5126|18
6723|11389|18
6724|9873|10
6725|7444|7
6726|3349|14
6727|10393|13
6728|6864|3
6729|10438|18
6730|9213|9
6731|842|14
6732|106|3
6733|10231|3
6734|2725|14
6735|3632|2
6736|8197|9
6737|10805|14
6738|3951|17
6739|992|18
6740|439|2
6741|26|4
6742|1690|5
6743|8275|17
6744|9521|3
6745|7564|14
6746|7470|18
6747|1747|18
6748|1504|19
6749|10752|7
6750|2569|16
6751|11145|16
6752|75|14
6753|467|13
6754|8834|14
6755|5355|13
6756|3784|15
6757|2099|18
6758|7667|12
6759|2281|14
6760|10373|4
6761|858|19
6762|5627|17
6763|5970|3
6764|7114|19
6765|1334|13
6766|1800|8
6767|4309|15
6768|6083|17
6769|10220|3
6770|8966|0
6771|11034|9
6772|1438|7
6773|7385|4
6774|11214|9
6775|9473|16
6776|9292|0
6777|1956|14
6778|6069|2
6779|8818|8
6780|2144|1
6781|11239|18
6782|8166|3
6783|7893|5
6784|8404|10
6785|2262|10
6786|1716|19
6787|9007|7
6788|1306|17
6789|9640|10
6790|1165|3
6791|2165|18
6792|9854|5
6793|8623|9
6794|86|14
6795|6481|8
6796|1617|6
6797|7699|14
6798|11136|8
6799|1868|17
6800|12386|18
6801|3466|3
6802|3879|16
6803|9082|3
6804|4684|14
6805|7387|0
6806|9494|3
6807|6893|2
6808|8112|15
6809|9969|4
6810|430|10
6811|9809|18
6812|10183|13
6813|8964|6
6814|7226|18
6815|3622|13
6816|8629|5
6817|3737|4
6818|10758|2
6819|7383|14
6820|5365|8
6821|11343|12
6822|377|2
6823|10616|12
6824|3181|6
6825|4095|2
6826|1749|11
6827|10284|12
6828|11075|8
6829|8671|0
6830|5189|4
6831|9462|13
6832|4669|16
6833|11265|18
6834|764|10
6835|2621|17
6836|6568|3
6837|10783|19
6838|6902|7
6839|12702|5
6840|10849|19
6841|7695|12
6842|2202|14
6843|5396|19
6844|8297|3
6845|10891|3
6846|620|9
6847|555|14
6848|2824|13
6849|4225|0
6850|9524|16
6851|2812|12
6852|4366|15
6853|12031|11
6854|9705|16
6855|4970|17
6856|4407|17
6857|5884|10
6858|1702|14
6859|12053|8
6860|12675|8
6861|5916|16
6862|577|14
6863|10181|3
6864|3009|18
6865|10989|3
6866|2882|11
6867|9555|7
6868|9785|16
6869|8510|4
6870|477|0
6871|1050|7
6872|6717|3
6873|7155|16
6874|10544|6
6875|11263|8
6876|1611|17
6877|6168|5
6878|6799|19
6879|6673|15
6880|1478|19
6881|6841|2
6882|8660|9
6883|3015|19
6884|10261|14
6885|6736|3
6886|4570|17
6887|6931|9
6888|4107|9
6889|5670|4
6890|603|11
6891|10221|17
6892|9749|4
6893|2615|9
6894|10653|0
6895|5719|19
6896|6037|4
6897|3213|17
6898|151|17
6899|6335|0
6900|6228|2
6901|10939|10
6902|10078|19
6903|6062|12
6904|1761|9
6905|8091|18
6906|10918|14
6907|2071|18
6908|6536|10
6909|4609|15
6910|7661|3
6911|10347|6
6912|2183|4
6913|6795|9
6914|5285|2
6915|10084|19
6916|11953|8
6917|2176|12
6918|11212|17
6919|11109|0
6920|5601|13
6921|349|9
6922|3748|1
6923|1888|13
6924|9001|19
6925|8409|16
6926|2917|16
6927|6542|14
6928|4360|19
6929|7512|4
6930|8122|1
6931|2520|8
6932|890|1
6933|656|17
6934|5642|19
6935|216|16
6936|3944|12
6937|3855|19
6938|55|4
6939|6750|3
6940|9751|14
6941|7458|6
6942|5010|5
6943|5637|17
6944|2215|17
6945|4481|0
6946|6610|10
6947|8863|2
6948|11077|19
6949|8101|5
6950|2408|5
6951|1412|4
6952|9354|17
6953|6640|17
6954|6177|11
6955|10860|13
6956|5071|15
6957|3201|13
6958|10324|2
6959|3721|5
6960|98|14
6961|748|7
6962|2637|11
6963|4390|0
6964|1331|16
6965|3308|16
6966|1048|8
6967|8294|4
6968|5142|9
6969|3099|7
6970|4332|18
6971|7178|9
6972|7007|10
6973|10164|9
6974|2969|7
6975|9582|17
6976|1029|10
6977|2568|0
6978|9406|17
6979|11029|11
6980|10979|13
6981|11097|15
6982|950|6
6983|10552|10
6984|1005|3
6985|2587|17
6986|8588|12
6987|1258|18
6988|6185|14
6989|11554|11
6990|6077|10
6991|8993|9
6992|2974|1
6993|7976|17
6994|10384|11
6995|6356|9
6996|9323|17
6997|7962|11
6998|10256|15
6999|9436|10
7000|3292|13
7001|247|3
7002|4905|4
7003|2480|19
7004|616|19
7005|4854|3
7006|8151|12
7007|5204|14
7008|1750|4
7009|9568|14
7010|7514|3
7011|8728|15
7012|9686|10
7013|3590|5
7014|10651|3
7015|706|3
7016|11367|0
7017|1778|7
7018|1189|1
7019|4444|16
7020|6169|0
7021|245|18
7022|3010|5
7023|6280|18
7024|1289|12
7025|109|19
7026|5056|4
7027|6922|2
7028|3562|12
7029|9723|9
7030|8782|12
7031|10716|2
7032|1448|18
7033|1863|14
7034|9716|17
7035|1229|0
7036|11040|7
7037|4583|8
7038|2299|12
7039|213|2
7040|7520|14
7041|8292|2
7042|1329|17
7043|3237|17
7044|3053|12
7045|4061|19
7046|6027|15
7047|8882|9
7048|10062|4
7049|9958|0
7050|1330|9
7051|10036|8
7052|9567|2
7053|10690|7
7054|1951|8
7055|7755|13
7056|7270|10
7057|10066|11
7058|848|3
7059|10296|10
7060|5924|2
7061|3576|19
7062|10056|9
7063|66|12
7064|8430|4
7065|3027|10
7066|6|14
7067|8442|12
7068|3119|4
7069|4974|16
7070|11861|19
7071|4950|11
7072|7764|3
7073|7874|18
7074|1380|5
7075|5714|12
7076|10179|9
7077|8282|17
7078|2806|10
7079|6426|14
7080|3263|17
7081|1529|15
7082|5332|12
7083|5032|16
7084|11956|19
7085|9324|4
7086|5764|9
7087|6246|16
7088|7359|12
7089|5553|4
7090|9961|4
7091|24|13
7092|10348|9
7093|10813|0
7094|6678|14
7095|9216|14
7096|758|6
7097|9648|13
7098|3065|17
7099|5812|7
7100|10192|0
7101|724|3
7102|5306|19
7103|2216|10
7104|8607|2
7105|8691|8
7106|10680|4
7107|3225|7
7108|5702|2
7109|2000|15
7110|6875|4
7111|885|3
7112|11341|19
7113|2037|0
7114|12073|19
7115|10121|1
7116|10728|0
7117|7578|1
7118|462|17
7119|9274|17
7120|11512|0
7121|7905|4
7122|3997|14
7123|1758|18
7124|5654|4
7125|7467|7
7126|4784|3
7127|6073|9
7128|4803|8
7129|9746|15
7130|9201|17
7131|3399|19
7132|2072|14
7133|7738|13
7134|4124|8
7135|2948|13
7136|8746|12
7137|5358|0
7138|7054|17
7139|7772|8
7140|8198|15
7141|1307|14
7142|6210|17
7143|5161|9
7144|5537|14
7145|2050|5
7146|11401|16
7147|1203|7
7148|11216|14
7149|4376|5
7150|10169|7
7151|2079|5
7152|6269|11
7153|2687|11
7154|6282|8
7155|8355|14
7156|3672|17
7157|10027|3
7158|1480|17
7159|2664|8
7160|8970|13
7161|12087|1
7162|229|9
7163|2617|19
7164|8327|2
7165|7798|3
7166|4581|3
7167|11067|17
7168|8792|4
7169|8357|2
7170|7414|7
7171|10155|16
7172|10269|13
7173|4121|8
7174|7039|0
7175|7410|17
7176|7324|8
7177|2705|2
7178|6978|7
7179|7649|10
7180|9669|7
7181|9730|3
7182|10913|7
7183|8990|16
7184|9791|19
7185|6258|13
7186|2963|0
7187|5413|14
7188|3260|2
7189|1653|18
7190|6727|13
7191|10088|0
7192|3823|3
